team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Zay Jones,receiving,0,0,0.0,0,0,1
ARI,Bam Knight,receiving,1,5,5.0,0,5,4
ARI,Elijah Higgins,receiving,2,19,9.5,0,12,3
ARI,Marvin Harrison Jr.,receiving,3,33,11.0,1,14,12
ARI,Michael Wilson,receiving,4,34,8.5,0,15,7
ARI,Trey McBride,receiving,9,127,14.1,1,24,13
ARI,Emari Demercado,receiving,3,40,13.3,0,34,4
ATL,David Sills V,receiving,0,0,0.0,0,0,1
ATL,Bijan Robinson,receiving,2,4,2.0,0,8,2
ATL,Charlie Woerner,receiving,1,14,14.0,0,14,1
ATL,Darnell Mooney,receiving,1,17,17.0,0,17,8
ATL,Kyle Pitts Sr.,receiving,2,38,19.0,0,25,5
ATL,Drake London,receiving,6,104,17.3,1,30,8
BAL,Derrick Henry,receiving,3,9,3.0,0,8,3
BAL,Rashod Bateman,receiving,1,10,10.0,0,10,2
BAL,Charlie Kolar,receiving,1,23,23.0,0,23,2
BAL,Justice Hill,receiving,1,12,12.0,0,12,2
BAL,Mark Andrews,receiving,3,14,4.7,1,6,5
BAL,DeAndre Hopkins,receiving,2,16,8.0,0,9,4
BAL,Zay Flowers,receiving,4,75,18.8,0,27,6
BAL,Isaiah Likely,receiving,2,17,8.5,0,11,5
BUF,Keon Coleman,receiving,3,46,15.3,1,35,8
BUF,Dalton Kincaid,receiving,2,37,18.5,0,20,3
BUF,Dawson Knox,receiving,3,37,12.3,0,20,4
BUF,Tyrell Shavers,receiving,1,24,24.0,0,24,1
BUF,Ray Davis,receiving,1,0,0.0,0,0,2
BUF,Elijah Moore,receiving,2,9,4.5,0,5,2
BUF,Curtis Samuel,receiving,1,21,21.0,0,21,1
BUF,James Cook III,receiving,5,24,4.8,0,9,5
BUF,Khalil Shakir,receiving,7,58,8.3,0,24,9
BUF,Ty Johnson,receiving,2,24,12.0,0,16,2
BUF,Jackson Hawes,receiving,1,26,26.0,1,26,2
CAR,Rico Dowdle,receiving,3,10,3.3,0,8,3
CAR,Chuba Hubbard,receiving,1,1,1.0,0,1,1
CAR,Jalen Coker,receiving,3,21,7.0,0,10,4
CAR,Ja'Tavion Sanders,receiving,5,32,6.4,0,13,5
CAR,Tetairoa McMillan,receiving,5,60,12.0,0,26,8
CAR,Xavier Legette,receiving,0,0,0.0,0,0,1
CAR,Mitchell Evans,receiving,0,0,0.0,0,0,1
CHI,Rome Odunze,receiving,6,86,14.3,1,27,10
CHI,Colston Loveland,receiving,4,55,13.8,0,20,4
CHI,Luther Burden III,receiving,3,51,17.0,0,27,3
CHI,D'Andre Swift,receiving,5,18,3.6,0,10,8
CHI,Olamide Zaccheaus,receiving,1,5,5.0,0,5,4
CHI,Cole Kmet,receiving,1,5,5.0,0,5,2
CHI,DJ Moore,receiving,0,0,0.0,0,0,4
CHI,Kyle Monangai,receiving,0,0,0.0,0,0,1
CLE,Quinshon Judkins,receiving,2,10,5.0,0,9,3
CLE,Cedric Tillman,receiving,2,11,5.5,0,9,4
CLE,David Njoku,receiving,2,21,10.5,1,12,2
CLE,Malachi Corley,receiving,0,0,0.0,0,0,1
CLE,Harold Fannin Jr.,receiving,4,44,11.0,0,24,7
CLE,Jerry Jeudy,receiving,6,78,13.0,1,22,12
CLE,Dylan Sampson,receiving,1,3,3.0,0,3,1
CLE,Jerome Ford,receiving,0,0,0.0,0,0,1
CLE,Jamari Thrash,receiving,0,0,0.0,0,0,1
DEN,Adam Trautman,receiving,1,2,2.0,0,2,1
DEN,Pat Bryant,receiving,1,43,43.0,0,43,2
DEN,Troy Franklin,receiving,5,40,8.0,1,18,9
DEN,J.K. Dobbins,receiving,1,7,7.0,0,7,1
DEN,Courtland Sutton,receiving,3,24,8.0,0,14,4
DEN,Adam Prentice,receiving,1,13,13.0,0,13,1
DEN,Evan Engram,receiving,2,12,6.0,0,7,5
DEN,RJ Harvey,receiving,2,9,4.5,0,7,3
DEN,Tyler Badie,receiving,0,0,0.0,0,0,1
DET,Sam LaPorta,receiving,5,53,10.6,0,14,5
DET,Amon-Ra St. Brown,receiving,5,58,11.6,1,16,8
DET,Jameson Williams,receiving,6,119,19.8,1,41,7
DET,Kalif Raymond,receiving,4,49,12.3,0,18,4
DET,Isaac TeSlaa,receiving,1,11,11.0,0,11,1
DET,Ross Dwelley,receiving,0,0,0.0,0,0,1
DET,David Montgomery,receiving,1,0,0.0,0,0,1
DET,Brock Wright,receiving,0,0,0.0,0,0,1
DET,Jahmyr Gibbs,receiving,3,30,10.0,1,14,4
GB,Romeo Doubs,receiving,1,5,5.0,0,5,4
GB,Luke Musgrave,receiving,3,23,7.7,0,9,3
GB,Bo Melton,receiving,2,28,14.0,0,18,5
GB,Josh Jacobs,receiving,5,33,6.6,0,9,6
GB,Dontayvion Wicks,receiving,4,38,9.5,0,20,8
GB,Emanuel Wilson,receiving,1,2,2.0,0,2,1
GB,Christian Watson,receiving,2,45,22.5,0,25,4
GB,Savion Williams,receiving,2,2,1.0,0,2,2
HOU,Woody Marks,receiving,2,18,9.0,0,12,3
HOU,Nico Collins,receiving,7,136,19.4,0,54,15
HOU,Dalton Schultz,receiving,7,53,7.6,1,20,11
HOU,Jayden Higgins,receiving,5,42,8.4,1,12,7
HOU,Jaylin Noel,receiving,4,35,8.8,0,27,4
HOU,Nick Chubb,receiving,1,5,5.0,0,5,1
HOU,Christian Kirk,receiving,1,3,3.0,0,3,3
IND,Tyler Warren,receiving,8,99,12.4,0,24,10
IND,Jonathan Taylor,receiving,3,42,14.0,0,24,3
IND,Michael Pittman Jr.,receiving,2,19,9.5,0,10,2
IND,Alec Pierce,receiving,4,84,21.0,1,37,7
IND,Josh Downs,receiving,1,3,3.0,0,3,2
IND,Mo Alie-Cox,receiving,0,0,0.0,0,0,1
IND,Ameer Abdullah,receiving,1,8,8.0,0,8,1
JAX,Bhayshul Tuten,receiving,1,5,5.0,0,5,2
JAX,Jakobi Meyers,receiving,3,41,13.7,0,23,3
JAX,Parker Washington,receiving,3,33,11.0,1,17,7
JAX,Austin Trammell,receiving,2,33,16.5,0,18,3
JAX,Johnny Mundt,receiving,1,21,21.0,0,21,2
JAX,Travis Etienne Jr.,receiving,2,19,9.5,0,15,4
JAX,LeQuint Allen Jr.,receiving,1,6,6.0,0,6,1
JAX,Dyami Brown,receiving,0,0,0.0,0,0,1
LAC,Ladd McConkey,receiving,4,107,26.8,1,58,6
LAC,Quentin Johnston,receiving,5,42,8.4,0,15,10
LAC,Keenan Allen,receiving,2,19,9.5,0,12,5
LAC,Kimani Vidal,receiving,1,13,13.0,0,13,1
LAC,Tre' Harris,receiving,2,4,2.0,0,5,2
LAC,Tucker Fisk,receiving,1,7,7.0,0,7,1
LAC,Oronde Gadsden,receiving,3,13,4.3,0,6,6
LAC,Derius Davis,receiving,1,3,3.0,0,3,1
LAC,Tyler Conklin,receiving,1,12,12.0,0,12,1
LAR,Xavier Smith,receiving,1,14,14.0,0,14,1
LAR,Terrance Ferguson,receiving,1,32,32.0,0,32,4
LAR,Tyler Higbee,receiving,3,33,11.0,0,15,3
LAR,Colby Parkinson,receiving,4,41,10.3,1,16,5
LAR,Davis Allen,receiving,2,8,4.0,1,4,2
LAR,Konata Mumpfield,receiving,0,0,0.0,0,0,2
LAR,Puka Nacua,receiving,5,64,12.8,1,22,6
LAR,Kyren Williams,receiving,2,11,5.5,0,7,3
LAR,Davante Adams,receiving,6,77,12.8,1,23,8
LV,Tyler Lockett,receiving,5,44,8.8,0,19,6
LV,Brock Bowers,receiving,1,31,31.0,0,31,3
LV,Tre Tucker,receiving,2,28,14.0,0,25,3
LV,Michael Mayer,receiving,3,22,7.3,0,11,4
LV,Raheem Mostert,receiving,1,11,11.0,0,11,1
LV,Dont'e Thornton Jr.,receiving,1,4,4.0,0,4,2
LV,Ashton Jeanty,receiving,3,3,1.0,0,6,5
LV,Jack Bech,receiving,0,0,0.0,0,0,1
MIA,Jaylen Waddle,receiving,5,84,16.8,1,38,7
MIA,De'Von Achane,receiving,6,51,8.5,0,15,6
MIA,Greg Dulcich,receiving,1,22,22.0,0,22,4
MIA,Malik Washington,receiving,2,9,4.5,1,9,3
MIA,Nick Westbrook-Ikhine,receiving,1,7,7.0,0,7,1
MIN,Adam Thielen,receiving,2,16,8.0,0,9,3
MIN,Aaron Jones Sr.,receiving,3,22,7.3,0,12,6
MIN,Jordan Addison,receiving,3,35,11.7,0,26,11
MIN,Justin Jefferson,receiving,4,37,9.3,0,11,12
MIN,Jalen Nailor,receiving,5,124,24.8,1,62,6
MIN,T.J. Hockenson,receiving,2,8,4.0,0,4,2
MIN,Jordan Mason,receiving,1,6,6.0,0,6,1
NE,Hunter Henry,receiving,1,9,9.0,0,9,4
NE,DeMario Douglas,receiving,2,34,17.0,0,26,2
NE,Stefon Diggs,receiving,5,46,9.2,1,19,8
NE,Kyle Williams,receiving,1,72,72.0,1,72,2
NE,Mack Hollins,receiving,6,106,17.7,0,54,10
NE,Austin Hooper,receiving,0,0,0.0,0,0,1
NE,Jack Westover,receiving,0,0,0.0,0,0,1
NE,TreVeyon Henderson,receiving,1,3,3.0,0,3,1
NO,Taysom Hill,receiving,0,0,0.0,0,0,1
NO,Devin Neal,receiving,3,9,3.0,0,10,3
NO,Alvin Kamara,receiving,3,32,10.7,0,26,3
NO,Chris Olave,receiving,5,104,20.8,1,62,8
NO,Juwan Johnson,receiving,4,92,23.0,1,52,4
NO,Foster Moreau,receiving,2,16,8.0,0,10,3
NO,Devaughn Vele,receiving,1,15,15.0,0,15,3
NO,Zaire Mitchell-Paden,receiving,1,14,14.0,0,14,1
NYG,Theo Johnson,receiving,7,75,10.7,0,25,8
NYG,Wan'Dale Robinson,receiving,6,62,10.3,0,15,11
NYG,Devin Singletary,receiving,3,53,17.7,0,41,3
NYG,Daniel Bellinger,receiving,1,8,8.0,0,8,2
NYG,Tyrone Tracy Jr.,receiving,1,0,0.0,0,0,2
NYG,Gunner Olszewski,receiving,0,0,0.0,0,0,2
NYG,Darius Slayton,receiving,4,89,22.3,0,38,4
NYJ,Garrett Wilson,receiving,0,0,0.0,0,0,3
NYJ,Jeremy Ruckert,receiving,1,0,0.0,0,0,1
NYJ,Tyler Johnson,receiving,0,0,0.0,0,0,1
NYJ,Isaiah Davis,receiving,1,1,1.0,0,1,1
NYJ,John Metchie III,receiving,1,3,3.0,0,3,1
NYJ,Mason Taylor,receiving,1,4,4.0,0,4,2
NYJ,Isaiah Williams,receiving,1,4,4.0,0,4,1
NYJ,Breece Hall,receiving,1,42,42.0,1,42,1
PHI,DeVonta Smith,receiving,4,69,17.3,1,36,7
PHI,Dallas Goedert,receiving,4,43,10.8,0,22,6
PHI,Saquon Barkley,receiving,3,41,13.7,0,41,3
PHI,Will Shipley,receiving,2,17,8.5,0,11,2
PHI,A.J. Brown,receiving,2,13,6.5,0,7,3
PHI,Grant Calcaterra,receiving,0,0,0.0,0,0,1
PHI,Jahan Dotson,receiving,0,0,0.0,0,0,1
PIT,Pat Freiermuth,receiving,3,33,11.0,0,15,3
PIT,Calvin Austin III,receiving,2,14,7.0,0,8,7
PIT,Darnell Washington,receiving,1,15,15.0,0,15,1
PIT,Roman Wilson,receiving,2,35,17.5,1,27,3
PIT,Jonnu Smith,receiving,1,4,4.0,0,4,2
PIT,Kenny Gainwell,receiving,2,4,2.0,0,2,3
PIT,Jaylen Warren,receiving,2,21,10.5,0,18,2
PIT,DK Metcalf,receiving,3,35,11.7,0,19,7
SEA,Nick Kallerup,receiving,0,0,0.0,0,0,1
SEA,Kenneth Walker III,receiving,1,3,3.0,0,3,1
SEA,Rashid Shaheed,receiving,1,3,3.0,0,3,1
SEA,Jaxon Smith-Njigba,receiving,5,93,18.6,1,43,6
SEA,Cooper Kupp,receiving,2,74,37.0,0,67,2
SEA,Elijah Arroyo,receiving,1,5,5.0,0,5,1
SF,George Kittle,receiving,9,84,9.3,1,20,9
SF,Jauan Jennings,receiving,6,71,11.8,1,22,9
SF,Christian McCaffrey,receiving,8,66,8.3,0,19,10
SF,Demarcus Robinson,receiving,3,34,11.3,0,14,4
SF,Kendrick Bourne,receiving,1,19,19.0,0,19,1
SF,Brian Robinson Jr.,receiving,1,4,4.0,0,4,1
SF,Kyle Juszczyk,receiving,2,8,4.0,0,6,2
SF,Skyy Moore,receiving,1,18,18.0,0,18,1
SF,Luke Farrell,receiving,2,15,7.5,1,9,2
TB,Sean Tucker,receiving,1,-2,-2.0,0,-2,2
TB,Payne Durham,receiving,0,0,0.0,0,0,1
TB,Rachaad White,receiving,5,16,3.2,0,13,5
TB,Sterling Shepard,receiving,3,20,6.7,0,11,4
TB,Tez Johnson,receiving,4,42,10.5,2,12,5
TB,Cade Otton,receiving,9,82,9.1,0,16,12
TB,Emeka Egbuka,receiving,6,115,19.2,1,31,13
TB,Kameron Johnson,receiving,0,0,0.0,0,0,1
WSH,Jeremy McNichols,receiving,1,4,4.0,0,4,1
WSH,John Bates,receiving,1,6,6.0,0,6,2
WSH,Robbie Chosen,receiving,1,17,17.0,0,17,4
WSH,Deebo Samuel,receiving,4,29,7.3,1,19,5
WSH,Jaylin Lane,receiving,1,41,41.0,0,41,1
WSH,Treylon Burks,receiving,3,58,19.3,0,37,3
WSH,Ben Sinnott,receiving,1,4,4.0,1,4,1
