team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Rondale Moore,receiving,3,33,11.0,0,31,3
ARI,Trey McBride,receiving,2,23,11.5,0,13,2
ARI,Michael Wilson,receiving,2,19,9.5,0,15,4
ARI,James Conner,receiving,5,8,1.6,0,11,5
ARI,Zach Pascal,receiving,0,0,0.0,0,0,1
ARI,Hollywood Brown,receiving,3,28,9.3,0,11,5
ATL,Desmond Ridder,receiving,1,-6,-6.0,0,-6,1
ATL,Drake London,receiving,0,0,0.0,0,0,1
ATL,Tyler Allgeier,receiving,3,19,6.3,0,12,3
ATL,Bijan Robinson,receiving,6,27,4.5,1,17,6
ATL,Kyle Pitts Sr.,receiving,2,44,22.0,0,34,3
ATL,Mack Hollins,receiving,3,31,10.3,0,11,4
BAL,Rashod Bateman,receiving,3,35,11.7,0,18,3
BAL,J.K. Dobbins,receiving,2,15,7.5,0,10,3
BAL,Isaiah Likely,receiving,1,4,4.0,0,4,1
BAL,Charlie Kolar,receiving,0,0,0.0,0,0,1
BAL,Zay Flowers,receiving,9,78,8.7,0,21,10
BAL,Odell Beckham Jr.,receiving,2,37,18.5,0,29,3
BUF,Dalton Kincaid,receiving,4,26,6.5,0,9,4
BUF,Gabe Davis,receiving,2,32,16.0,0,26,4
BUF,Stefon Diggs,receiving,10,102,10.2,1,18,13
BUF,Dawson Knox,receiving,3,25,8.3,0,15,4
BUF,Deonte Harty,receiving,3,9,3.0,0,5,4
BUF,Latavius Murray,receiving,1,9,9.0,0,9,2
BUF,Damien Harris,receiving,2,16,8.0,0,13,2
BUF,James Cook III,receiving,4,17,4.3,0,6,6
CAR,Giovanni Ricci,receiving,1,2,2.0,0,2,1
CAR,Chuba Hubbard,receiving,2,9,4.5,0,7,2
CAR,Adam Thielen,receiving,2,12,6.0,0,9,2
CAR,Laviska Shenault Jr.,receiving,2,16,8.0,0,14,2
CAR,Jonathan Mingo,receiving,2,17,8.5,0,9,5
CAR,Terrace Marshall Jr.,receiving,2,23,11.5,0,12,6
CAR,Miles Sanders,receiving,4,26,6.5,0,11,6
CAR,Hayden Hurst,receiving,5,41,8.2,1,14,7
CHI,D'Onta Foreman,receiving,2,8,4.0,0,5,3
CHI,Tyler Scott,receiving,2,14,7.0,0,9,2
CHI,DJ Moore,receiving,2,25,12.5,0,14,2
CHI,Roschon Johnson,receiving,6,35,5.8,0,8,7
CHI,Khalil Herbert,receiving,3,37,12.3,0,19,5
CHI,Cole Kmet,receiving,5,44,8.8,0,15,7
CHI,Darnell Mooney,receiving,4,53,13.3,1,23,7
CHI,Chase Claypool,receiving,0,0,0.0,0,0,2
CHI,Khari Blasingame,receiving,0,0,0.0,0,0,1
CIN,Chris Evans,receiving,1,-1,-1.0,0,-1,1
CIN,Tee Higgins,receiving,0,0,0.0,0,0,8
CIN,Tyler Boyd,receiving,2,10,5.0,0,6,3
CIN,Irv Smith Jr.,receiving,3,17,5.7,0,8,5
CIN,Ja'Marr Chase,receiving,5,39,7.8,0,12,9
CIN,Joe Mixon,receiving,3,17,5.7,0,10,5
CLE,Nick Chubb,receiving,4,21,5.3,0,10,4
CLE,Jordan Akins,receiving,1,12,12.0,0,12,1
CLE,Donovan Peoples-Jones,receiving,1,12,12.0,0,12,2
CLE,Harrison Bryant,receiving,2,5,2.5,1,3,2
CLE,Marquise Goodwin,receiving,0,0,0.0,0,0,2
CLE,David Bell,receiving,0,0,0.0,0,0,1
CLE,Amari Cooper,receiving,3,37,12.3,0,20,7
CLE,Elijah Moore,receiving,3,43,14.3,0,33,7
CLE,David Njoku,receiving,2,24,12.0,0,15,3
DAL,Brandin Cooks,receiving,2,22,11.0,0,16,4
DAL,Tony Pollard,receiving,2,12,6.0,0,7,3
DAL,Jake Ferguson,receiving,2,11,5.5,0,9,7
DAL,Peyton Hendershot,receiving,0,0,0.0,0,0,1
DAL,KaVontae Turpin,receiving,2,11,5.5,0,7,3
DAL,Michael Gallup,receiving,1,10,10.0,0,10,2
DAL,CeeDee Lamb,receiving,4,77,19.3,0,49,4
DAL,Jalen Tolbert,receiving,0,0,0.0,0,0,1
DEN,Michael Burton,receiving,1,3,3.0,0,3,1
DEN,Courtland Sutton,receiving,4,32,8.0,1,15,5
DEN,Greg Dulcich,receiving,2,22,11.0,0,13,2
DEN,Adam Trautman,receiving,5,34,6.8,0,15,5
DEN,Javonte Williams,receiving,4,5,1.3,0,7,6
DEN,Brandon Johnson,receiving,2,31,15.5,0,21,3
DEN,Lil'Jordan Humphrey,receiving,2,11,5.5,1,6,2
DEN,Marvin Mims Jr.,receiving,2,9,4.5,0,5,2
DEN,Jaleel McLaughlin,receiving,1,-7,-7.0,0,-7,1
DEN,Phillip Dorsett II,receiving,0,0,0.0,0,0,1
DEN,Samaje Perine,receiving,4,37,9.3,0,20,4
