team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Trey Benson,rushing,9,50,5.6,0,13
ARI,Emari Demercado,rushing,4,24,6.0,0,16
ARI,Kyler Murray,rushing,1,3,3.0,0,3
ARI,James Conner,rushing,18,104,5.8,1,20
ATL,Bijan Robinson,rushing,7,28,4.0,0,9
ATL,Tyler Allgeier,rushing,8,60,7.5,0,15
BAL,Justice Hill,rushing,4,18,4.5,0,11
BAL,Lamar Jackson,rushing,6,54,9.0,1,19
BAL,Derrick Henry,rushing,24,199,8.3,1,87
BUF,James Cook III,rushing,9,39,4.3,0,8
BUF,Ty Johnson,rushing,1,3,3.0,1,3
BUF,Curtis Samuel,rushing,1,7,7.0,0,7
BUF,Ray Davis,rushing,7,11,1.6,0,7
BUF,Josh Allen,rushing,5,21,4.2,0,8
CAR,Xavier Legette,rushing,2,10,5.0,0,8
CAR,Andy Dalton,rushing,3,9,3.0,0,6
CAR,Miles Sanders,rushing,6,32,5.3,0,14
CAR,Chuba Hubbard,rushing,18,104,5.8,1,38
CHI,D'Andre Swift,rushing,16,93,5.8,1,36
CHI,Roschon Johnson,rushing,7,26,3.7,1,8
CHI,Caleb Williams,rushing,5,12,2.4,0,7
CIN,Joe Burrow,rushing,1,10,10.0,0,10
CIN,Zack Moss,rushing,15,51,3.4,0,13
CIN,Chase Brown,rushing,15,80,5.3,2,20
CLE,Deshaun Watson,rushing,8,32,4.0,0,8
CLE,D'Onta Foreman,rushing,4,2,0.5,0,1
CLE,Jerome Ford,rushing,10,58,5.8,0,35
DAL,Rico Dowdle,rushing,11,46,4.2,0,9
DAL,Dak Prescott,rushing,2,-1,-0.5,0,0
DAL,CeeDee Lamb,rushing,3,8,2.7,0,10
DAL,Hunter Luepke,rushing,2,8,4.0,0,6
DAL,Ezekiel Elliott,rushing,5,19,3.8,0,8
DEN,Jaleel McLaughlin,rushing,9,46,5.1,0,10
DEN,Tyler Badie,rushing,1,0,0.0,0,0
DEN,Bo Nix,rushing,5,3,0.6,0,7
DEN,Javonte Williams,rushing,16,77,4.8,0,16
DET,Jahmyr Gibbs,rushing,14,78,5.6,2,20
DET,David Montgomery,rushing,12,40,3.3,1,13
DET,Jared Goff,rushing,2,-2,-1.0,0,-1
GB,Jayden Reed,rushing,1,2,2.0,0,2
GB,Emanuel Wilson,rushing,8,27,3.4,0,8
GB,Josh Jacobs,rushing,9,51,5.7,0,13
GB,Jordan Love,rushing,1,6,6.0,0,6
HOU,Cam Akers,rushing,13,53,4.1,0,15
HOU,C.J. Stroud,rushing,3,17,5.7,0,11
HOU,Dare Ogunbowale,rushing,2,7,3.5,0,6
HOU,J.J. Taylor,rushing,6,18,3.0,0,7
HOU,Steven Sims,rushing,1,0,0.0,0,0
HOU,Stefon Diggs,rushing,1,6,6.0,1,6
IND,Adonai Mitchell,rushing,1,10,10.0,0,10
IND,Jonathan Taylor,rushing,21,88,4.2,1,21
IND,Anthony Richardson Sr.,rushing,3,24,8.0,0,14
IND,Joe Flacco,rushing,2,3,1.5,0,4
IND,Trey Sermon,rushing,5,8,1.6,0,6
JAX,D'Ernest Johnson,rushing,2,0,0.0,0,1
JAX,Trevor Lawrence,rushing,3,5,1.7,0,6
JAX,Brian Thomas Jr.,rushing,1,13,13.0,0,13
JAX,Tank Bigsby,rushing,7,90,12.9,0,58
JAX,Travis Etienne Jr.,rushing,11,50,4.5,0,13
KC,Samaje Perine,rushing,5,14,2.8,1,4
KC,Kareem Hunt,rushing,14,69,4.9,0,10
KC,Patrick Mahomes,rushing,5,12,2.4,0,13
KC,Carson Steele,rushing,2,6,3.0,0,3
LAC,J.K. Dobbins,rushing,14,32,2.3,0,12
LAC,Justin Herbert,rushing,3,0,0.0,0,2
LAC,Quentin Johnston,rushing,1,4,4.0,0,4
LAC,Gus Edwards,rushing,6,19,3.2,0,5
LAR,Matthew Stafford,rushing,1,-1,-1.0,0,-1
LAR,Kyren Williams,rushing,19,94,4.9,1,14
LAR,Ronnie Rivers,rushing,6,26,4.3,0,11
LV,Gardner Minshew II,rushing,2,-2,-1.0,0,-1
LV,Tre Tucker,rushing,1,3,3.0,1,3
LV,Tyreik McAllister,rushing,2,11,5.5,0,10
LV,Brock Bowers,rushing,1,12,12.0,0,12
LV,Zamir White,rushing,17,50,2.9,0,17
LV,Alexander Mattison,rushing,5,60,12.0,0,24
LV,DJ Turner,rushing,1,18,18.0,1,18
MIA,Jaylen Wright,rushing,9,32,3.6,0,20
MIA,Tyreek Hill,rushing,3,19,6.3,0,16
MIA,De'Von Achane,rushing,10,15,1.5,0,5
MIA,Tyler Huntley,rushing,8,40,5.0,1,20
MIN,Ty Chandler,rushing,3,5,1.7,0,3
MIN,Jalen Nailor,rushing,1,0,0.0,0,0
MIN,Jordan Addison,rushing,1,7,7.0,1,7
MIN,Sam Darnold,rushing,7,15,2.1,0,12
MIN,Aaron Jones Sr.,rushing,22,93,4.2,0,17
NE,Jacoby Brissett,rushing,2,3,1.5,0,2
NE,Antonio Gibson,rushing,6,12,2.0,0,5
NE,Rhamondre Stevenson,rushing,13,43,3.3,0,13
NE,JaMycal Hasty,rushing,3,15,5.0,0,9
NO,Rashid Shaheed,rushing,2,14,7.0,0,13
NO,Jamaal Williams,rushing,3,11,3.7,0,4
NO,Taysom Hill,rushing,6,24,4.0,2,7
NO,Derek Carr,rushing,3,5,1.7,0,5
NO,Alvin Kamara,rushing,19,77,4.1,1,15
NYG,Malik Nabers,rushing,1,-4,-4.0,0,-4
NYG,Tyrone Tracy Jr.,rushing,4,2,0.5,0,1
NYG,Daniel Jones,rushing,4,3,0.8,0,5
NYG,Devin Singletary,rushing,14,24,1.7,0,5
NYG,Eric Gray,rushing,1,1,1.0,0,1
NYJ,Braelon Allen,rushing,8,34,4.3,0,9
NYJ,Aaron Rodgers,rushing,5,26,5.2,0,14
NYJ,Breece Hall,rushing,10,4,0.4,0,3
PHI,Jalen Hurts,rushing,8,20,2.5,1,7
PHI,Saquon Barkley,rushing,10,84,8.4,0,59
PHI,Kenny Gainwell,rushing,2,9,4.5,0,9
PIT,Cordarrelle Patterson,rushing,6,43,7.2,0,12
PIT,Justin Fields,rushing,10,55,5.5,2,12
PIT,Aaron Shampklin,rushing,1,5,5.0,0,5
PIT,Najee Harris,rushing,13,19,1.5,0,5
SEA,Zach Charbonnet,rushing,2,15,7.5,0,12
SEA,Geno Smith,rushing,5,38,7.6,0,12
SEA,Kenneth Walker III,rushing,12,80,6.7,3,28
SF,Brock Purdy,rushing,5,11,2.2,0,7
SF,Deebo Samuel,rushing,2,14,7.0,0,8
SF,Isaac Guerendo,rushing,1,0,0.0,0,0
SF,Jordan Mason,rushing,24,123,5.1,1,25
TB,Bucky Irving,rushing,10,49,4.9,1,15
TB,Rachaad White,rushing,10,49,4.9,0,17
TB,Baker Mayfield,rushing,4,10,2.5,1,10
TB,Sean Tucker,rushing,1,3,3.0,0,3
TEN,Calvin Ridley,rushing,1,10,10.0,0,10
TEN,Tony Pollard,rushing,22,88,4.0,1,41
TEN,Tyjae Spears,rushing,15,39,2.6,1,9
TEN,Will Levis,rushing,2,5,2.5,0,3
WSH,Jayden Daniels,rushing,8,47,5.9,1,10
WSH,Jeremy McNichols,rushing,8,68,8.5,2,27
WSH,Brian Robinson Jr.,rushing,21,101,4.8,1,18
